context_id,sample_index,generated_tokens,termination,noncanonical_prefixes,segment_count,first_segment_start,last_segment_end,longest_segment
document-081,1,950,eos_token:106,0,0,,,0
document-081,2,611,eos_token:106,0,0,,,0
document-081,3,890,eos_token:106,0,0,,,0
document-081,4,772,eos_token:106,0,0,,,0
document-081,5,715,eos_token:106,0,0,,,0
document-081,6,1071,eos_token:106,0,0,,,0
document-081,7,1483,eos_token:106,0,0,,,0
document-081,8,350,eos_token:106,0,0,,,0
document-081,9,1391,eos_token:106,0,0,,,0
document-081,10,2048,max_length,0,0,,,0
document-081,11,817,eos_token:106,0,0,,,0
document-081,12,1246,eos_token:106,0,0,,,0
document-081,13,606,eos_token:106,0,0,,,0
document-081,14,2008,eos_token:106,1343,1,666,2008,1343
document-081,15,1139,eos_token:106,0,0,,,0
document-082,0,618,eos_token:106,0,0,,,0
document-082,1,188,eos_token:106,0,0,,,0
document-082,2,91,eos_token:106,0,0,,,0
document-082,3,1382,eos_token:106,78,1,1305,1382,78
document-082,4,175,eos_token:106,0,0,,,0
document-082,5,241,eos_token:106,0,0,,,0
document-082,6,129,eos_token:106,0,0,,,0
document-082,7,163,eos_token:106,0,0,,,0
document-082,8,354,eos_token:106,0,0,,,0
document-082,9,1068,eos_token:106,0,0,,,0
document-082,10,220,eos_token:106,0,0,,,0
document-082,11,474,eos_token:106,0,0,,,0
document-082,12,2048,max_length,0,0,,,0
document-082,13,422,eos_token:106,0,0,,,0
document-082,14,217,eos_token:106,0,0,,,0
document-082,15,377,eos_token:106,0,0,,,0
document-083,0,1139,eos_token:106,100,1,1040,1139,100
document-083,1,1326,eos_token:106,664,1,663,1326,664
document-083,2,930,eos_token:106,0,0,,,0
document-083,3,1300,eos_token:106,0,0,,,0
document-083,4,676,eos_token:106,0,0,,,0
document-083,5,712,eos_token:106,0,0,,,0
document-083,6,960,eos_token:106,0,0,,,0
document-083,7,1122,eos_token:106,0,0,,,0
document-083,8,894,eos_token:106,0,0,,,0
document-083,9,846,eos_token:106,0,0,,,0
document-083,10,701,eos_token:106,0,0,,,0
document-083,11,693,eos_token:106,0,0,,,0
document-083,12,896,eos_token:106,0,0,,,0
document-083,13,1423,eos_token:106,0,0,,,0
document-083,14,934,eos_token:106,931,1,4,934,931
document-083,15,2048,max_length,0,0,,,0
document-084,0,861,eos_token:106,0,0,,,0
document-084,1,418,eos_token:106,0,0,,,0
document-084,2,914,eos_token:106,0,0,,,0
document-084,3,641,eos_token:106,0,0,,,0
document-084,4,851,eos_token:106,0,0,,,0
document-084,5,749,eos_token:106,0,0,,,0
document-084,6,2048,max_length,0,0,,,0
document-084,7,582,eos_token:106,0,0,,,0
document-084,8,800,eos_token:106,0,0,,,0
document-084,9,706,eos_token:106,0,0,,,0
document-084,10,677,eos_token:106,0,0,,,0
document-084,11,605,eos_token:106,0,0,,,0
document-084,12,675,eos_token:106,0,0,,,0
document-084,13,941,eos_token:106,0,0,,,0
document-084,14,672,eos_token:106,0,0,,,0
document-084,15,576,eos_token:106,0,0,,,0
document-085,0,174,eos_token:106,0,0,,,0
document-085,1,560,eos_token:106,0,0,,,0
document-085,2,494,eos_token:106,0,0,,,0
document-085,3,354,eos_token:106,0,0,,,0
document-085,4,1658,eos_token:106,0,0,,,0
document-085,5,212,eos_token:106,0,0,,,0
document-085,6,320,eos_token:106,0,0,,,0
document-085,7,2048,max_length,0,0,,,0
document-085,8,437,eos_token:106,0,0,,,0
document-085,9,414,eos_token:106,0,0,,,0
document-085,10,879,eos_token:106,630,1,250,879,630
document-085,11,433,eos_token:106,0,0,,,0
document-085,12,491,eos_token:106,0,0,,,0
document-085,13,310,eos_token:106,0,0,,,0
document-085,14,485,eos_token:106,0,0,,,0
document-085,15,816,eos_token:106,0,0,,,0
document-086,0,499,eos_token:106,0,0,,,0
document-086,1,699,eos_token:106,0,0,,,0
document-086,2,459,eos_token:106,0,0,,,0
document-086,3,505,eos_token:106,0,0,,,0
document-086,4,375,eos_token:106,0,0,,,0
document-086,5,453,eos_token:106,0,0,,,0
document-086,6,2048,max_length,0,0,,,0
document-086,7,734,eos_token:106,0,0,,,0
document-086,8,451,eos_token:106,0,0,,,0
document-086,9,463,eos_token:106,0,0,,,0
document-086,10,603,eos_token:106,201,1,403,603,201
document-086,11,487,eos_token:106,0,0,,,0
document-086,12,599,eos_token:106,0,0,,,0
document-086,13,1448,eos_token:106,0,0,,,0
document-086,14,232,eos_token:106,22,1,211,232,22
document-086,15,87,eos_token:106,0,0,,,0
document-087,0,432,eos_token:106,0,0,,,0
document-087,1,524,eos_token:106,0,0,,,0
document-087,2,239,eos_token:106,29,1,211,239,29
document-087,3,501,eos_token:106,0,0,,,0
document-087,4,2048,max_length,0,0,,,0
document-087,5,1837,eos_token:106,0,0,,,0
document-087,6,1161,eos_token:106,0,0,,,0
document-087,7,420,eos_token:106,0,0,,,0
document-087,8,504,eos_token:106,0,0,,,0
document-087,9,438,eos_token:106,0,0,,,0
document-087,10,517,eos_token:106,0,0,,,0
document-087,11,309,eos_token:106,0,0,,,0
document-087,12,376,eos_token:106,0,0,,,0
document-087,13,231,eos_token:106,0,0,,,0
document-087,14,388,eos_token:106,0,0,,,0
document-087,15,1192,eos_token:106,0,0,,,0
document-088,0,826,eos_token:106,0,0,,,0
document-088,1,881,eos_token:106,0,0,,,0
document-088,2,1338,eos_token:106,0,0,,,0
document-088,3,639,eos_token:106,0,0,,,0
document-088,4,531,eos_token:106,0,0,,,0
document-088,5,826,eos_token:106,0,0,,,0
document-088,6,693,eos_token:106,0,0,,,0
document-088,7,1189,eos_token:106,590,1,600,1189,590
document-088,8,883,eos_token:106,0,0,,,0
document-088,9,1946,eos_token:106,0,0,,,0
document-088,10,1603,eos_token:106,1052,1,552,1603,1052
document-088,11,808,eos_token:106,0,0,,,0
document-088,12,697,eos_token:106,0,0,,,0
document-088,13,866,eos_token:106,0,0,,,0
document-088,14,495,eos_token:106,0,0,,,0
document-088,15,676,eos_token:106,38,1,639,676,38
document-089,0,415,eos_token:106,0,0,,,0
document-089,1,411,eos_token:106,0,0,,,0
document-089,2,392,eos_token:106,0,0,,,0
document-089,3,602,eos_token:106,0,0,,,0
document-089,4,406,eos_token:106,0,0,,,0
document-089,5,405,eos_token:106,0,0,,,0
document-089,6,283,eos_token:106,0,0,,,0
document-089,7,356,eos_token:106,0,0,,,0
document-089,8,403,eos_token:106,0,0,,,0
document-089,9,353,eos_token:106,169,1,185,353,169
document-089,10,525,eos_token:106,0,0,,,0
document-089,11,214,eos_token:106,0,0,,,0
document-089,12,614,eos_token:106,0,0,,,0
document-089,13,190,eos_token:106,0,0,,,0
document-089,14,361,eos_token:106,97,1,265,361,97
document-089,15,472,eos_token:106,0,0,,,0
document-090,0,312,eos_token:106,303,1,10,312,303
document-090,1,420,eos_token:106,0,0,,,0
document-090,2,371,eos_token:106,0,0,,,0
document-090,3,459,eos_token:106,0,0,,,0
document-090,4,154,eos_token:106,0,0,,,0
document-090,5,482,eos_token:106,0,0,,,0
document-090,6,311,eos_token:106,0,0,,,0
document-090,7,579,eos_token:106,0,0,,,0
document-090,8,921,eos_token:106,507,1,415,921,507
document-090,9,180,eos_token:106,0,0,,,0
document-090,10,2048,max_length,0,0,,,0
document-090,11,183,eos_token:106,0,0,,,0
document-090,12,194,eos_token:106,0,0,,,0
document-090,13,2048,max_length,0,0,,,0
document-090,14,886,eos_token:106,257,1,630,886,257
document-090,15,213,eos_token:106,0,0,,,0
document-091,0,386,eos_token:106,0,0,,,0
document-091,1,586,eos_token:106,111,1,476,586,111
document-091,2,589,eos_token:106,382,1,208,589,382
document-091,3,755,eos_token:106,0,0,,,0
document-091,4,656,eos_token:106,0,0,,,0
document-091,5,328,eos_token:106,0,0,,,0
document-091,6,560,eos_token:106,22,1,539,560,22
document-091,7,558,eos_token:106,0,0,,,0
document-091,8,506,eos_token:106,0,0,,,0
document-091,9,407,eos_token:106,0,0,,,0
document-091,10,1167,eos_token:106,0,0,,,0
document-091,11,763,eos_token:106,0,0,,,0
document-091,12,339,eos_token:106,0,0,,,0
document-091,13,641,eos_token:106,0,0,,,0
document-091,14,336,eos_token:106,0,0,,,0
document-091,15,568,eos_token:106,0,0,,,0
document-092,0,307,eos_token:106,0,0,,,0
document-092,1,386,eos_token:106,0,0,,,0
document-092,2,265,eos_token:106,0,0,,,0
document-092,3,493,eos_token:106,0,0,,,0
document-092,4,418,eos_token:106,0,0,,,0
document-092,5,565,eos_token:106,97,1,469,565,97
document-092,6,719,eos_token:106,0,0,,,0
document-092,7,396,eos_token:106,0,0,,,0
document-092,8,724,eos_token:106,0,0,,,0
document-092,9,412,eos_token:106,0,0,,,0
document-092,10,721,eos_token:106,0,0,,,0
document-092,11,632,eos_token:106,0,0,,,0
document-092,12,230,eos_token:106,0,0,,,0
document-092,13,420,eos_token:106,0,0,,,0
document-092,14,334,eos_token:106,0,0,,,0
document-092,15,412,eos_token:106,0,0,,,0
document-093,0,497,eos_token:106,0,0,,,0
document-093,1,420,eos_token:106,0,0,,,0
document-093,2,1051,eos_token:106,454,1,598,1051,454
document-093,3,740,eos_token:106,127,1,614,740,127
document-093,4,651,eos_token:106,0,0,,,0
document-093,5,356,eos_token:106,92,1,265,356,92
document-093,6,767,eos_token:106,0,0,,,0
document-093,7,845,eos_token:106,0,0,,,0
document-093,8,274,eos_token:106,0,0,,,0
document-093,9,799,eos_token:106,0,0,,,0
document-093,10,437,eos_token:106,120,1,318,437,120
document-093,11,629,eos_token:106,0,0,,,0
document-093,12,548,eos_token:106,0,0,,,0
document-093,13,403,eos_token:106,0,0,,,0
document-093,14,595,eos_token:106,0,0,,,0
document-093,15,1110,eos_token:106,1005,1,106,1110,1005
document-094,0,192,eos_token:106,0,0,,,0
document-094,1,306,eos_token:106,0,0,,,0
document-094,2,298,eos_token:106,0,0,,,0
document-094,3,63,eos_token:106,0,0,,,0
document-094,4,806,eos_token:106,0,0,,,0
document-094,5,390,eos_token:106,0,0,,,0
document-094,6,680,eos_token:106,0,0,,,0
document-094,7,278,eos_token:106,0,0,,,0
document-094,8,55,eos_token:106,0,0,,,0
document-094,9,292,eos_token:106,0,0,,,0
document-094,10,165,eos_token:106,0,0,,,0
document-094,11,155,eos_token:106,0,0,,,0
document-094,12,244,eos_token:106,0,0,,,0
document-094,13,284,eos_token:106,0,0,,,0
document-094,14,165,eos_token:106,0,0,,,0
document-094,15,339,eos_token:106,0,0,,,0
document-095,0,1249,eos_token:106,0,0,,,0
document-095,1,986,eos_token:106,0,0,,,0
document-095,2,1170,eos_token:106,461,1,710,1170,461
document-095,3,1097,eos_token:106,0,0,,,0
document-095,4,1071,eos_token:106,0,0,,,0
document-095,5,1037,eos_token:106,0,0,,,0
document-095,6,1735,eos_token:106,0,0,,,0
document-095,7,1000,eos_token:106,0,0,,,0
document-095,8,890,eos_token:106,0,0,,,0
document-095,9,1236,eos_token:106,1,1,403,403,1
document-095,10,822,eos_token:106,0,0,,,0
document-095,11,1585,eos_token:106,0,0,,,0
document-095,12,1123,eos_token:106,0,0,,,0
document-095,13,819,eos_token:106,0,0,,,0
document-095,14,767,eos_token:106,0,0,,,0
document-095,15,928,eos_token:106,166,1,763,928,166
document-096,0,1007,eos_token:106,0,0,,,0
document-096,1,705,eos_token:106,0,0,,,0
document-096,2,775,eos_token:106,0,0,,,0
document-096,3,541,eos_token:106,0,0,,,0
document-096,4,703,eos_token:106,0,0,,,0
document-096,5,423,eos_token:106,0,0,,,0
document-096,6,793,eos_token:106,0,0,,,0
document-096,7,879,eos_token:106,0,0,,,0
document-096,8,844,eos_token:106,0,0,,,0
document-096,9,843,eos_token:106,0,0,,,0
document-096,10,869,eos_token:106,0,0,,,0
document-096,11,806,eos_token:106,0,0,,,0
document-096,12,990,eos_token:106,0,0,,,0
document-096,13,887,eos_token:106,0,0,,,0
document-096,14,974,eos_token:106,0,0,,,0
document-096,15,862,eos_token:106,124,1,739,862,124
document-097,0,198,eos_token:106,0,0,,,0
document-097,1,279,eos_token:106,0,0,,,0
document-097,2,454,eos_token:106,0,0,,,0
document-097,3,199,eos_token:106,0,0,,,0
document-097,4,249,eos_token:106,0,0,,,0
document-097,5,168,eos_token:106,0,0,,,0
document-097,6,172,eos_token:106,0,0,,,0
document-097,7,372,eos_token:106,236,1,137,372,236
document-097,8,383,eos_token:106,0,0,,,0
document-097,9,119,eos_token:106,0,0,,,0
document-097,10,202,eos_token:106,0,0,,,0
document-097,11,207,eos_token:106,0,0,,,0
document-097,12,367,eos_token:106,0,0,,,0
document-097,13,196,eos_token:106,0,0,,,0
document-097,14,331,eos_token:106,0,0,,,0
document-097,15,295,eos_token:106,0,0,,,0
document-098,0,476,eos_token:106,24,1,453,476,24
document-098,1,694,eos_token:106,0,0,,,0
document-098,2,482,eos_token:106,0,0,,,0
document-098,3,184,eos_token:106,0,0,,,0
document-098,4,551,eos_token:106,0,0,,,0
document-098,5,460,eos_token:106,0,0,,,0
document-098,6,238,eos_token:106,0,0,,,0
document-098,7,1872,eos_token:106,0,0,,,0
document-098,8,605,eos_token:106,466,1,140,605,466
document-098,9,602,eos_token:106,450,1,153,602,450
document-098,10,323,eos_token:106,0,0,,,0
document-098,11,569,eos_token:106,0,0,,,0
document-098,12,799,eos_token:106,0,0,,,0
document-098,13,423,eos_token:106,0,0,,,0
document-098,14,248,eos_token:106,0,0,,,0
document-098,15,530,eos_token:106,0,0,,,0
document-099,0,483,eos_token:106,0,0,,,0
document-099,1,390,eos_token:106,0,0,,,0
document-099,2,621,eos_token:106,0,0,,,0
document-099,3,272,eos_token:106,0,0,,,0
document-099,4,563,eos_token:106,0,0,,,0
document-099,5,1029,eos_token:106,0,0,,,0
document-099,6,2048,max_length,0,0,,,0
document-099,7,331,eos_token:106,0,0,,,0
document-099,8,594,eos_token:106,0,0,,,0
document-099,9,503,eos_token:106,0,0,,,0
document-099,10,378,eos_token:106,0,0,,,0
document-099,11,283,eos_token:106,0,0,,,0
document-099,12,1279,eos_token:106,0,0,,,0
document-099,13,396,eos_token:106,0,0,,,0
document-099,14,695,eos_token:106,0,0,,,0
document-099,15,504,eos_token:106,0,0,,,0
document-100,0,787,eos_token:106,0,0,,,0
document-100,1,245,eos_token:106,0,0,,,0
document-100,2,526,eos_token:106,0,0,,,0
document-100,3,244,eos_token:106,0,0,,,0
document-100,4,2048,max_length,0,0,,,0
document-100,5,167,eos_token:106,0,0,,,0
document-100,6,264,eos_token:106,0,0,,,0
document-100,7,315,eos_token:106,16,1,300,315,16
document-100,8,249,eos_token:106,0,0,,,0
document-100,9,276,eos_token:106,0,0,,,0
document-100,10,230,eos_token:106,0,0,,,0
document-100,11,320,eos_token:106,0,0,,,0
document-100,12,285,eos_token:106,0,0,,,0
document-100,13,1442,eos_token:106,0,0,,,0
document-100,14,213,eos_token:106,0,0,,,0
document-100,15,422,eos_token:106,0,0,,,0
