context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-019,128,16,12,4,12,0,100.0,75.75059933447592,100.0
document-019,256,16,3,13,3,0,100.0,43.85029682449546,100.0
document-019,512,16,0,16,0,0,,,
document-019,1024,16,0,16,0,0,,,
document-019,2048,16,0,16,0,0,,,
document-020,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-020,64,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-020,128,16,7,9,7,0,100.0,64.56695649333126,100.0
document-020,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-020,512,16,0,16,0,0,,,
document-020,1024,16,0,16,0,0,,,
document-020,2048,16,0,16,0,0,,,
document-021,32,16,15,1,15,0,100.0,79.61166989641515,100.0
document-021,64,16,12,4,12,0,100.0,75.75059933447592,100.0
document-021,128,16,4,12,4,0,100.0,51.01091635454027,100.0
document-021,256,16,0,16,0,0,,,
document-021,512,16,0,16,0,0,,,
document-021,1024,16,0,16,0,0,,,
document-021,2048,16,0,16,0,0,,,
document-022,32,16,15,1,15,0,100.0,79.61166989641515,100.0
document-022,64,16,11,5,11,0,100.0,74.11670330319684,100.0
document-022,128,16,8,8,7,1,87.5,52.91118177871464,97.75825085499433
document-022,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-022,512,16,1,15,1,0,100.0,20.654931437723747,100.0
document-022,1024,16,0,16,0,0,,,
document-022,2048,16,0,16,0,0,,,
document-023,32,16,15,1,15,0,100.0,79.61166989641515,100.0
document-023,64,16,15,1,15,0,100.0,79.61166989641515,100.0
document-023,128,16,15,1,15,0,100.0,79.61166989641515,100.0
document-023,256,16,4,12,4,0,100.0,51.01091635454027,100.0
document-023,512,16,0,16,0,0,,,
document-023,1024,16,0,16,0,0,,,
document-023,2048,16,0,16,0,0,,,
document-024,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-024,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-024,128,16,12,4,12,0,100.0,75.75059933447592,100.0
document-024,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-024,512,16,0,16,0,0,,,
document-024,1024,16,0,16,0,0,,,
document-024,2048,16,0,16,0,0,,,
document-025,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-025,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-025,128,16,12,4,11,1,91.66666666666667,64.6120088858883,98.51349055950828
document-025,256,16,0,16,0,0,,,
document-025,512,16,0,16,0,0,,,
document-025,1024,16,0,16,0,0,,,
document-025,2048,16,0,16,0,0,,,
document-026,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-026,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-026,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-026,256,16,7,9,7,0,100.0,64.56695649333126,100.0
document-026,512,16,0,16,0,0,,,
document-026,1024,16,0,16,0,0,,,
document-026,2048,16,0,16,0,0,,,
document-027,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-027,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-027,128,16,14,2,14,0,100.0,78.46891972623644,100.0
document-027,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-027,512,16,0,16,0,0,,,
document-027,1024,16,0,16,0,0,,,
document-027,2048,16,0,16,0,0,,,
document-028,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-028,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-028,128,16,8,8,8,0,100.0,67.55924351161198,100.0
document-028,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-028,512,16,0,16,0,0,,,
document-028,1024,16,0,16,0,0,,,
document-028,2048,16,0,16,0,0,,,
document-029,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-029,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-029,128,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-029,256,16,10,6,9,1,90.0,59.58499732047615,98.21237869049271
document-029,512,16,1,15,1,0,100.0,20.654931437723747,100.0
document-029,1024,16,0,16,0,0,,,
document-029,2048,16,0,16,0,0,,,
document-030,32,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-030,64,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-030,128,16,11,5,10,1,90.9090909090909,62.26415635484043,98.37678271141151
document-030,256,16,6,10,6,0,100.0,60.96657120978346,100.0
document-030,512,16,0,16,0,0,,,
document-030,1024,16,0,16,0,0,,,
document-030,2048,16,0,16,0,0,,,
document-031,32,16,12,4,12,0,100.0,75.75059933447592,100.0
document-031,64,16,10,6,10,0,100.0,72.24672001371107,99.99999999999999
document-031,128,16,5,11,5,0,100.0,56.551753521682514,100.0
document-031,256,16,1,15,1,0,100.0,20.654931437723747,100.0
document-031,512,16,0,16,0,0,,,
document-031,1024,16,0,16,0,0,,,
document-031,2048,16,0,16,0,0,,,
document-032,32,16,15,1,15,0,100.0,79.61166989641515,100.0
document-032,64,16,12,4,12,0,100.0,75.75059933447592,100.0
document-032,128,16,7,9,7,0,100.0,64.56695649333126,100.0
document-032,256,16,1,15,1,0,100.0,20.654931437723747,100.0
document-032,512,16,0,16,0,0,,,
document-032,1024,16,0,16,0,0,,,
document-032,2048,16,0,16,0,0,,,
document-033,32,16,14,2,14,0,100.0,78.46891972623644,100.0
document-033,64,16,9,7,9,0,100.0,70.08549515804559,100.0
document-033,128,16,6,10,6,0,100.0,60.96657120978346,100.0
document-033,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-033,512,16,0,16,0,0,,,
document-033,1024,16,0,16,0,0,,,
document-033,2048,16,0,16,0,0,,,
document-034,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-034,64,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-034,128,16,7,9,7,0,100.0,64.56695649333126,100.0
document-034,256,16,1,15,1,0,100.0,20.654931437723747,100.0
document-034,512,16,0,16,0,0,,,
document-034,1024,16,0,16,0,0,,,
document-034,2048,16,0,16,0,0,,,
document-035,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-035,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-035,128,16,11,5,11,0,100.0,74.11670330319684,100.0
document-035,256,16,3,13,3,0,100.0,43.85029682449546,100.0
document-035,512,16,0,16,0,0,,,
document-035,1024,16,0,16,0,0,,,
document-035,2048,16,0,16,0,0,,,
document-036,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-036,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-036,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-036,256,16,13,3,12,1,92.3076923076923,66.68604907890041,98.62895787574435
document-036,512,16,0,16,0,0,,,
document-036,1024,16,0,16,0,0,,,
document-036,2048,16,0,16,0,0,,,
document-037,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-037,64,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-037,128,16,2,14,2,0,100.0,34.2380227506653,100.0
document-037,256,16,0,16,0,0,,,
document-037,512,16,0,16,0,0,,,
document-037,1024,16,0,16,0,0,,,
document-037,2048,16,0,16,0,0,,,
document-038,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-038,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-038,128,16,12,4,12,0,100.0,75.75059933447592,100.0
document-038,256,16,1,15,1,0,100.0,20.654931437723747,100.0
document-038,512,16,0,16,0,0,,,
document-038,1024,16,0,16,0,0,,,
document-038,2048,16,0,16,0,0,,,
document-039,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-039,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-039,128,16,15,1,15,0,100.0,79.61166989641515,100.0
document-039,256,16,11,5,11,0,100.0,74.11670330319684,100.0
document-039,512,16,0,16,0,0,,,
document-039,1024,16,0,16,0,0,,,
document-039,2048,16,0,16,0,0,,,
document-040,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-040,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-040,128,16,10,6,10,0,100.0,72.24672001371107,99.99999999999999
document-040,256,16,0,16,0,0,,,
document-040,512,16,0,16,0,0,,,
document-040,1024,16,0,16,0,0,,,
document-040,2048,16,0,16,0,0,,,
document-041,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-041,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-041,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-041,256,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-041,512,16,0,16,0,0,,,
document-041,1024,16,0,16,0,0,,,
document-041,2048,16,0,16,0,0,,,
document-042,32,16,14,2,14,0,100.0,78.46891972623644,100.0
document-042,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-042,128,16,7,9,7,0,100.0,64.56695649333126,100.0
document-042,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-042,512,16,0,16,0,0,,,
document-042,1024,16,0,16,0,0,,,
document-042,2048,16,0,16,0,0,,,
document-043,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-043,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-043,128,16,5,11,5,0,100.0,56.551753521682514,100.0
document-043,256,16,0,16,0,0,,,
document-043,512,16,0,16,0,0,,,
document-043,1024,16,0,16,0,0,,,
document-043,2048,16,0,16,0,0,,,
document-044,32,16,16,0,8,8,50.0,27.999563610326017,72.00043638967398
document-044,64,16,16,0,7,9,43.75,23.098652405492352,66.82144360118811
document-044,128,16,15,1,6,9,40.0,19.82449614134158,64.25316987937539
document-044,256,16,5,11,2,3,40.0,11.762077423264783,76.9275718723987
document-044,512,16,0,16,0,0,,,
document-044,1024,16,0,16,0,0,,,
document-044,2048,16,0,16,0,0,,,
document-045,32,16,15,1,15,0,100.0,79.61166989641515,100.0
document-045,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-045,128,16,9,7,9,0,100.0,70.08549515804559,100.0
document-045,256,16,3,13,3,0,100.0,43.85029682449546,100.0
document-045,512,16,0,16,0,0,,,
document-045,1024,16,0,16,0,0,,,
document-045,2048,16,0,16,0,0,,,
document-046,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-046,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-046,128,16,13,3,12,1,92.3076923076923,66.68604907890041,98.62895787574435
document-046,256,16,7,9,6,1,85.71428571428571,48.68721707256811,97.43203756552565
document-046,512,16,4,12,3,1,75.0,30.064184258240186,95.44127391902994
document-046,1024,16,0,16,0,0,,,
document-046,2048,16,0,16,0,0,,,
document-047,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-047,64,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-047,128,16,10,6,10,0,100.0,72.24672001371107,99.99999999999999
document-047,256,16,3,13,3,0,100.0,43.85029682449546,100.0
document-047,512,16,1,15,1,0,100.0,20.654931437723747,100.0
document-047,1024,16,0,16,0,0,,,
document-047,2048,16,0,16,0,0,,,
document-048,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-048,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-048,128,16,11,5,11,0,100.0,74.11670330319684,100.0
document-048,256,16,3,13,3,0,100.0,43.85029682449546,100.0
document-048,512,16,0,16,0,0,,,
document-048,1024,16,0,16,0,0,,,
document-048,2048,16,0,16,0,0,,,
document-049,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-049,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-049,128,16,14,2,14,0,100.0,78.46891972623644,100.0
document-049,256,16,3,13,3,0,100.0,43.85029682449546,100.0
document-049,512,16,0,16,0,0,,,
document-049,1024,16,0,16,0,0,,,
document-049,2048,16,0,16,0,0,,,
document-050,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-050,64,16,12,4,11,1,91.66666666666667,64.6120088858883,98.51349055950828
document-050,128,16,8,8,7,1,87.5,52.91118177871464,97.75825085499433
document-050,256,16,0,16,0,0,,,
document-050,512,16,0,16,0,0,,,
document-050,1024,16,0,16,0,0,,,
document-050,2048,16,0,16,0,0,,,
document-051,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-051,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-051,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-051,256,16,12,4,12,0,100.0,75.75059933447592,100.0
document-051,512,16,3,13,3,0,100.0,43.85029682449546,100.0
document-051,1024,16,0,16,0,0,,,
document-051,2048,16,0,16,0,0,,,
document-052,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-052,64,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-052,128,16,14,2,12,2,85.71428571428571,60.058620503029644,95.9906078728535
document-052,256,16,4,12,4,0,100.0,51.01091635454027,100.0
document-052,512,16,0,16,0,0,,,
document-052,1024,16,0,16,0,0,,,
document-052,2048,16,0,16,0,0,,,
document-053,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-053,64,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-053,128,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-053,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-053,512,16,0,16,0,0,,,
document-053,1024,16,0,16,0,0,,,
document-053,2048,16,0,16,0,0,,,
document-054,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-054,64,16,12,4,11,1,91.66666666666667,64.6120088858883,98.51349055950828
document-054,128,16,7,9,7,0,100.0,64.56695649333126,100.0
document-054,256,16,0,16,0,0,,,
document-054,512,16,0,16,0,0,,,
document-054,1024,16,0,16,0,0,,,
document-054,2048,16,0,16,0,0,,,
document-055,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-055,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-055,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-055,256,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-055,512,16,3,13,3,0,100.0,43.85029682449546,100.0
document-055,1024,16,0,16,0,0,,,
document-055,2048,16,0,16,0,0,,,
document-056,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-056,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-056,128,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-056,256,16,8,8,6,2,75.0,40.92754303101688,92.8520787247891
document-056,512,16,0,16,0,0,,,
document-056,1024,16,0,16,0,0,,,
document-056,2048,16,0,16,0,0,,,
document-057,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-057,64,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-057,128,16,9,7,9,0,100.0,70.08549515804559,100.0
document-057,256,16,1,15,1,0,100.0,20.654931437723747,100.0
document-057,512,16,0,16,0,0,,,
document-057,1024,16,0,16,0,0,,,
document-057,2048,16,0,16,0,0,,,
document-058,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-058,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-058,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-058,256,16,11,5,10,1,90.9090909090909,62.26415635484043,98.37678271141151
document-058,512,16,0,16,0,0,,,
document-058,1024,16,0,16,0,0,,,
document-058,2048,16,0,16,0,0,,,
document-059,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-059,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-059,128,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-059,256,16,10,6,9,1,90.0,59.58499732047615,98.21237869049271
document-059,512,16,2,14,1,1,50.0,9.453120573423075,90.54687942657694
document-059,1024,16,0,16,0,0,,,
document-059,2048,16,0,16,0,0,,,
document-060,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-060,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-060,128,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-060,256,16,2,14,1,1,50.0,9.453120573423075,90.54687942657694
document-060,512,16,0,16,0,0,,,
document-060,1024,16,0,16,0,0,,,
document-060,2048,16,0,16,0,0,,,
document-061,32,16,7,9,7,0,100.0,64.56695649333126,100.0
document-061,64,16,4,12,4,0,100.0,51.01091635454027,100.0
document-061,128,16,0,16,0,0,,,
document-061,256,16,0,16,0,0,,,
document-061,512,16,0,16,0,0,,,
document-061,1024,16,0,16,0,0,,,
document-061,2048,16,0,16,0,0,,,
document-062,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-062,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-062,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-062,256,16,13,3,12,1,92.3076923076923,66.68604907890041,98.62895787574435
document-062,512,16,5,11,4,1,80.0,37.55346297625253,96.37758913675698
document-062,1024,16,0,16,0,0,,,
document-062,2048,16,0,16,0,0,,,
document-063,32,16,14,2,14,0,100.0,78.46891972623644,100.0
document-063,64,16,12,4,12,0,100.0,75.75059933447592,100.0
document-063,128,16,9,7,9,0,100.0,70.08549515804559,100.0
document-063,256,16,1,15,1,0,100.0,20.654931437723747,100.0
document-063,512,16,0,16,0,0,,,
document-063,1024,16,0,16,0,0,,,
document-063,2048,16,0,16,0,0,,,
document-064,32,16,14,2,14,0,100.0,78.46891972623644,100.0
document-064,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-064,128,16,8,8,7,1,87.5,52.91118177871464,97.75825085499433
document-064,256,16,0,16,0,0,,,
document-064,512,16,0,16,0,0,,,
document-064,1024,16,0,16,0,0,,,
document-064,2048,16,0,16,0,0,,,
document-065,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-065,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-065,128,16,9,7,9,0,100.0,70.08549515804559,100.0
document-065,256,16,0,16,0,0,,,
document-065,512,16,0,16,0,0,,,
document-065,1024,16,0,16,0,0,,,
document-065,2048,16,0,16,0,0,,,
document-066,32,16,14,2,14,0,100.0,78.46891972623644,100.0
document-066,64,16,11,5,11,0,100.0,74.11670330319684,100.0
document-066,128,16,8,8,8,0,100.0,67.55924351161198,100.0
document-066,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-066,512,16,0,16,0,0,,,
document-066,1024,16,0,16,0,0,,,
document-066,2048,16,0,16,0,0,,,
document-067,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-067,64,16,15,1,15,0,100.0,79.61166989641515,100.0
document-067,128,16,11,5,10,1,90.9090909090909,62.26415635484043,98.37678271141151
document-067,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-067,512,16,0,16,0,0,,,
document-067,1024,16,0,16,0,0,,,
document-067,2048,16,0,16,0,0,,,
document-068,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-068,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-068,128,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-068,256,16,4,12,4,0,100.0,51.01091635454027,100.0
document-068,512,16,0,16,0,0,,,
document-068,1024,16,0,16,0,0,,,
document-068,2048,16,0,16,0,0,,,
document-069,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-069,64,16,15,1,15,0,100.0,79.61166989641515,100.0
document-069,128,16,14,2,14,0,100.0,78.46891972623644,100.0
document-069,256,16,7,9,7,0,100.0,64.56695649333126,100.0
document-069,512,16,3,13,3,0,100.0,43.85029682449546,100.0
document-069,1024,16,0,16,0,0,,,
document-069,2048,16,0,16,0,0,,,
document-070,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-070,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-070,128,16,11,5,11,0,100.0,74.11670330319684,100.0
document-070,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-070,512,16,0,16,0,0,,,
document-070,1024,16,0,16,0,0,,,
document-070,2048,16,0,16,0,0,,,
document-071,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-071,64,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-071,128,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-071,256,16,3,13,3,0,100.0,43.85029682449546,100.0
document-071,512,16,0,16,0,0,,,
document-071,1024,16,0,16,0,0,,,
document-071,2048,16,0,16,0,0,,,
document-072,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-072,64,16,15,1,15,0,100.0,79.61166989641515,100.0
document-072,128,16,12,4,11,1,91.66666666666667,64.6120088858883,98.51349055950828
document-072,256,16,2,14,1,1,50.0,9.453120573423075,90.54687942657694
