context_id,sample_index,generated_tokens,termination,noncanonical_prefixes,segment_count,first_segment_start,last_segment_end,longest_segment
document-056,5,374,eos_token:1,0,0,,,0
document-056,6,174,eos_token:1,0,0,,,0
document-056,7,104,eos_token:1,20,1,85,104,20
document-056,8,409,eos_token:1,0,0,,,0
document-056,9,248,eos_token:1,0,0,,,0
document-056,10,355,eos_token:1,0,0,,,0
document-056,11,166,eos_token:1,0,0,,,0
document-056,12,319,eos_token:1,205,1,115,319,205
document-056,13,189,eos_token:1,0,0,,,0
document-056,14,274,eos_token:1,70,1,205,274,70
document-056,15,229,eos_token:1,0,0,,,0
document-057,0,109,eos_token:1,0,0,,,0
document-057,1,35,eos_token:1,0,0,,,0
document-057,2,149,eos_token:1,0,0,,,0
document-057,3,130,eos_token:1,0,0,,,0
document-057,4,91,eos_token:1,0,0,,,0
document-057,5,65,eos_token:1,0,0,,,0
document-057,6,231,eos_token:1,0,0,,,0
document-057,7,230,eos_token:1,0,0,,,0
document-057,8,94,eos_token:1,0,0,,,0
document-057,9,255,eos_token:1,0,0,,,0
document-057,10,185,eos_token:1,0,0,,,0
document-057,11,107,eos_token:1,0,0,,,0
document-057,12,126,eos_token:1,120,1,7,126,120
document-057,13,479,eos_token:1,0,0,,,0
document-057,14,167,eos_token:1,0,0,,,0
document-057,15,136,eos_token:1,0,0,,,0
document-058,0,366,eos_token:1,0,0,,,0
document-058,1,244,eos_token:1,0,0,,,0
document-058,2,450,eos_token:1,0,0,,,0
document-058,3,248,eos_token:1,0,0,,,0
document-058,4,368,eos_token:1,145,1,224,368,145
document-058,5,198,eos_token:1,0,0,,,0
document-058,6,314,eos_token:1,0,0,,,0
document-058,7,322,eos_token:1,12,1,311,322,12
document-058,8,295,eos_token:1,0,0,,,0
document-058,9,206,eos_token:1,0,0,,,0
document-058,10,328,eos_token:1,0,0,,,0
document-058,11,319,eos_token:1,0,0,,,0
document-058,12,218,eos_token:1,0,0,,,0
document-058,13,365,eos_token:1,0,0,,,0
document-058,14,272,eos_token:1,0,0,,,0
document-058,15,350,eos_token:1,0,0,,,0
document-059,0,259,eos_token:1,0,0,,,0
document-059,1,402,eos_token:1,0,0,,,0
document-059,2,466,eos_token:1,0,0,,,0
document-059,3,377,eos_token:1,0,0,,,0
document-059,4,401,eos_token:1,0,0,,,0
document-059,5,198,eos_token:1,0,0,,,0
document-059,6,703,eos_token:1,0,0,,,0
document-059,7,539,eos_token:1,449,1,91,539,449
document-059,8,103,eos_token:1,0,0,,,0
document-059,9,245,eos_token:1,0,0,,,0
document-059,10,307,eos_token:1,0,0,,,0
document-059,11,105,eos_token:1,0,0,,,0
document-059,12,352,eos_token:1,0,0,,,0
document-059,13,146,eos_token:1,0,0,,,0
document-059,14,237,eos_token:1,0,0,,,0
document-059,15,327,eos_token:1,0,0,,,0
document-060,0,264,eos_token:1,260,1,5,264,260
document-060,1,194,eos_token:1,0,0,,,0
document-060,2,168,eos_token:1,0,0,,,0
document-060,3,169,eos_token:1,0,0,,,0
document-060,4,151,eos_token:1,0,0,,,0
document-060,5,216,eos_token:1,0,0,,,0
document-060,6,105,eos_token:1,0,0,,,0
document-060,7,269,eos_token:1,0,0,,,0
document-060,8,229,eos_token:1,0,0,,,0
document-060,9,221,eos_token:1,0,0,,,0
document-060,10,242,eos_token:1,0,0,,,0
document-060,11,232,eos_token:1,0,0,,,0
document-060,12,165,eos_token:1,0,0,,,0
document-060,13,199,eos_token:1,0,0,,,0
document-060,14,182,eos_token:1,0,0,,,0
document-060,15,222,eos_token:1,0,0,,,0
document-061,0,36,eos_token:1,0,0,,,0
document-061,1,20,eos_token:1,0,0,,,0
document-061,2,16,eos_token:1,0,0,,,0
document-061,3,34,eos_token:1,0,0,,,0
document-061,4,82,eos_token:1,0,0,,,0
document-061,5,110,eos_token:1,0,0,,,0
document-061,6,78,eos_token:1,0,0,,,0
document-061,7,22,eos_token:1,0,0,,,0
document-061,8,27,eos_token:1,0,0,,,0
document-061,9,63,eos_token:1,0,0,,,0
document-061,10,66,eos_token:1,0,0,,,0
document-061,11,23,eos_token:1,0,0,,,0
document-061,12,26,eos_token:1,0,0,,,0
document-061,13,24,eos_token:1,0,0,,,0
document-061,14,0,eos_token:1,0,0,,,0
document-061,15,12,eos_token:1,0,0,,,0
document-062,0,391,eos_token:1,0,0,,,0
document-062,1,621,eos_token:1,0,0,,,0
document-062,2,657,eos_token:1,481,1,177,657,481
document-062,3,383,eos_token:1,0,0,,,0
document-062,4,220,eos_token:1,0,0,,,0
document-062,5,260,eos_token:1,0,0,,,0
document-062,6,478,eos_token:1,0,0,,,0
document-062,7,212,eos_token:1,0,0,,,0
document-062,8,637,eos_token:1,0,0,,,0
document-062,9,521,eos_token:1,0,0,,,0
document-062,10,210,eos_token:1,0,0,,,0
document-062,11,454,eos_token:1,0,0,,,0
document-062,12,437,eos_token:1,0,0,,,0
document-062,13,463,eos_token:1,0,0,,,0
document-062,14,422,eos_token:1,0,0,,,0
document-062,15,607,eos_token:1,0,0,,,0
document-063,0,240,eos_token:1,0,0,,,0
document-063,1,140,eos_token:1,0,0,,,0
document-063,2,32,eos_token:1,0,0,,,0
document-063,3,86,eos_token:1,0,0,,,0
document-063,4,104,eos_token:1,0,0,,,0
document-063,5,23,eos_token:1,0,0,,,0
document-063,6,24,eos_token:1,0,0,,,0
document-063,7,178,eos_token:1,0,0,,,0
document-063,8,224,eos_token:1,0,0,,,0
document-063,9,369,eos_token:1,0,0,,,0
document-063,10,252,eos_token:1,0,0,,,0
document-063,11,75,eos_token:1,0,0,,,0
document-063,12,137,eos_token:1,0,0,,,0
document-063,13,194,eos_token:1,0,0,,,0
document-063,14,36,eos_token:1,0,0,,,0
document-063,15,239,eos_token:1,0,0,,,0
document-064,0,71,eos_token:1,0,0,,,0
document-064,1,169,eos_token:1,0,0,,,0
document-064,2,142,eos_token:1,0,0,,,0
document-064,3,20,eos_token:1,0,0,,,0
document-064,4,85,eos_token:1,0,0,,,0
document-064,5,154,eos_token:1,0,0,,,0
document-064,6,104,eos_token:1,0,0,,,0
document-064,7,16,eos_token:1,0,0,,,0
document-064,8,130,eos_token:1,0,0,,,0
document-064,9,118,eos_token:1,0,0,,,0
document-064,10,116,eos_token:1,0,0,,,0
document-064,11,229,eos_token:1,0,0,,,0
document-064,12,138,eos_token:1,0,0,,,0
document-064,13,102,eos_token:1,0,0,,,0
document-064,14,197,eos_token:1,128,1,70,197,128
document-064,15,145,eos_token:1,0,0,,,0
document-065,0,206,eos_token:1,0,0,,,0
document-065,1,101,eos_token:1,0,0,,,0
document-065,2,146,eos_token:1,0,0,,,0
document-065,3,192,eos_token:1,0,0,,,0
document-065,4,106,eos_token:1,0,0,,,0
document-065,5,116,eos_token:1,0,0,,,0
document-065,6,153,eos_token:1,0,0,,,0
document-065,7,142,eos_token:1,0,0,,,0
document-065,8,116,eos_token:1,0,0,,,0
document-065,9,116,eos_token:1,0,0,,,0
document-065,10,195,eos_token:1,0,0,,,0
document-065,11,197,eos_token:1,0,0,,,0
document-065,12,82,eos_token:1,0,0,,,0
document-065,13,119,eos_token:1,0,0,,,0
document-065,14,210,eos_token:1,0,0,,,0
document-065,15,135,eos_token:1,0,0,,,0
document-066,0,145,eos_token:1,0,0,,,0
document-066,1,73,eos_token:1,0,0,,,0
document-066,2,153,eos_token:1,0,0,,,0
document-066,3,66,eos_token:1,0,0,,,0
document-066,4,28,eos_token:1,0,0,,,0
document-066,5,96,eos_token:1,0,0,,,0
document-066,6,49,eos_token:1,10,1,40,49,10
document-066,7,154,eos_token:1,0,0,,,0
document-066,8,2,eos_token:1,0,0,,,0
document-066,9,190,eos_token:1,0,0,,,0
document-066,10,264,eos_token:1,0,0,,,0
document-066,11,242,eos_token:1,0,0,,,0
document-066,12,205,eos_token:1,0,0,,,0
document-066,13,59,eos_token:1,0,0,,,0
document-066,14,377,eos_token:1,0,0,,,0
document-066,15,47,eos_token:1,0,0,,,0
document-067,0,499,eos_token:1,0,0,,,0
document-067,1,165,eos_token:1,0,0,,,0
document-067,2,154,eos_token:1,0,0,,,0
document-067,3,98,eos_token:1,0,0,,,0
document-067,4,152,eos_token:1,52,1,101,152,52
document-067,5,102,eos_token:1,0,0,,,0
document-067,6,256,eos_token:1,0,0,,,0
document-067,7,135,eos_token:1,0,0,,,0
document-067,8,185,eos_token:1,0,0,,,0
document-067,9,142,eos_token:1,0,0,,,0
document-067,10,128,eos_token:1,0,0,,,0
document-067,11,90,eos_token:1,0,0,,,0
document-067,12,94,eos_token:1,0,0,,,0
document-067,13,46,eos_token:1,0,0,,,0
document-067,14,166,eos_token:1,0,0,,,0
document-067,15,237,eos_token:1,0,0,,,0
document-068,0,187,eos_token:1,0,0,,,0
document-068,1,103,eos_token:1,0,0,,,0
document-068,2,128,eos_token:1,0,0,,,0
document-068,3,85,eos_token:1,0,0,,,0
document-068,4,387,eos_token:1,0,0,,,0
document-068,5,239,eos_token:1,0,0,,,0
document-068,6,288,eos_token:1,0,0,,,0
document-068,7,161,eos_token:1,0,0,,,0
document-068,8,261,eos_token:1,0,0,,,0
document-068,9,429,eos_token:1,0,0,,,0
document-068,10,236,eos_token:1,0,0,,,0
document-068,11,85,eos_token:1,0,0,,,0
document-068,12,171,eos_token:1,0,0,,,0
document-068,13,168,eos_token:1,0,0,,,0
document-068,14,189,eos_token:1,0,0,,,0
document-068,15,198,eos_token:1,0,0,,,0
document-069,0,160,eos_token:1,0,0,,,0
document-069,1,720,eos_token:1,0,0,,,0
document-069,2,348,eos_token:1,0,0,,,0
document-069,3,504,eos_token:1,0,0,,,0
document-069,4,78,eos_token:1,0,0,,,0
document-069,5,266,eos_token:1,0,0,,,0
document-069,6,42,eos_token:1,0,0,,,0
document-069,7,181,eos_token:1,0,0,,,0
document-069,8,588,eos_token:1,0,0,,,0
document-069,9,138,eos_token:1,0,0,,,0
document-069,10,396,eos_token:1,0,0,,,0
document-069,11,573,eos_token:1,0,0,,,0
document-069,12,150,eos_token:1,0,0,,,0
document-069,13,251,eos_token:1,0,0,,,0
document-069,14,147,eos_token:1,0,0,,,0
document-069,15,254,eos_token:1,0,0,,,0
document-070,0,95,eos_token:1,0,0,,,0
document-070,1,160,eos_token:1,0,0,,,0
document-070,2,283,eos_token:1,0,0,,,0
document-070,3,72,eos_token:1,7,1,66,72,7
document-070,4,139,eos_token:1,0,0,,,0
document-070,5,144,eos_token:1,0,0,,,0
document-070,6,108,eos_token:1,0,0,,,0
document-070,7,346,eos_token:1,0,0,,,0
document-070,8,192,eos_token:1,0,0,,,0
document-070,9,242,eos_token:1,0,0,,,0
document-070,10,147,eos_token:1,0,0,,,0
document-070,11,48,eos_token:1,0,0,,,0
document-070,12,139,eos_token:1,0,0,,,0
document-070,13,131,eos_token:1,0,0,,,0
document-070,14,44,eos_token:1,0,0,,,0
document-070,15,128,eos_token:1,0,0,,,0
document-071,0,298,eos_token:1,0,0,,,0
document-071,1,155,eos_token:1,0,0,,,0
document-071,2,116,eos_token:1,0,0,,,0
document-071,3,62,eos_token:1,0,0,,,0
document-071,4,146,eos_token:1,0,0,,,0
document-071,5,198,eos_token:1,155,1,44,198,155
document-071,6,384,eos_token:1,0,0,,,0
document-071,7,141,eos_token:1,0,0,,,0
document-071,8,159,eos_token:1,0,0,,,0
document-071,9,205,eos_token:1,0,0,,,0
document-071,10,153,eos_token:1,0,0,,,0
document-071,11,151,eos_token:1,0,0,,,0
document-071,12,264,eos_token:1,0,0,,,0
document-071,13,133,eos_token:1,0,0,,,0
document-071,14,185,eos_token:1,0,0,,,0
document-071,15,182,eos_token:1,0,0,,,0
document-072,0,53,eos_token:1,0,0,,,0
document-072,1,136,eos_token:1,0,0,,,0
document-072,2,101,eos_token:1,0,0,,,0
document-072,3,249,eos_token:1,0,0,,,0
document-072,4,226,eos_token:1,0,0,,,0
document-072,5,240,eos_token:1,0,0,,,0
document-072,6,128,eos_token:1,0,0,,,0
document-072,7,195,eos_token:1,0,0,,,0
document-072,8,164,eos_token:1,0,0,,,0
document-072,9,232,eos_token:1,0,0,,,0
document-072,10,315,eos_token:1,209,1,107,315,209
document-072,11,77,eos_token:1,0,0,,,0
document-072,12,117,eos_token:1,0,0,,,0
document-072,13,382,eos_token:1,0,0,,,0
document-072,14,207,eos_token:1,0,0,,,0
document-072,15,158,eos_token:1,0,0,,,0
document-073,0,342,eos_token:1,0,0,,,0
document-073,1,226,eos_token:1,0,0,,,0
document-073,2,292,eos_token:1,132,1,161,292,132
document-073,3,147,eos_token:1,0,0,,,0
document-073,4,300,eos_token:1,0,0,,,0
document-073,5,36,eos_token:1,0,0,,,0
document-073,6,311,eos_token:1,0,0,,,0
document-073,7,188,eos_token:1,0,0,,,0
document-073,8,287,eos_token:1,0,0,,,0
document-073,9,261,eos_token:1,0,0,,,0
document-073,10,153,eos_token:1,0,0,,,0
document-073,11,200,eos_token:1,0,0,,,0
document-073,12,186,eos_token:1,0,0,,,0
document-073,13,208,eos_token:1,0,0,,,0
document-073,14,227,eos_token:1,0,0,,,0
document-073,15,203,eos_token:1,0,0,,,0
document-074,0,22,eos_token:1,0,0,,,0
document-074,1,30,eos_token:1,0,0,,,0
document-074,2,98,eos_token:1,0,0,,,0
document-074,3,75,eos_token:1,0,0,,,0
document-074,4,17,eos_token:1,0,0,,,0
document-074,5,100,eos_token:1,0,0,,,0
document-074,6,85,eos_token:1,0,0,,,0
document-074,7,93,eos_token:1,0,0,,,0
document-074,8,36,eos_token:1,0,0,,,0
document-074,9,15,eos_token:1,0,0,,,0
document-074,10,30,eos_token:1,0,0,,,0
document-074,11,76,eos_token:1,0,0,,,0
document-074,12,18,eos_token:1,0,0,,,0
document-074,13,88,eos_token:1,0,0,,,0
document-074,14,87,eos_token:1,0,0,,,0
document-074,15,101,eos_token:1,0,0,,,0
document-075,0,321,eos_token:1,0,0,,,0
document-075,1,218,eos_token:1,0,0,,,0
document-075,2,116,eos_token:1,0,0,,,0
document-075,3,137,eos_token:1,0,0,,,0
document-075,4,206,eos_token:1,0,0,,,0
document-075,5,112,eos_token:1,0,0,,,0
document-075,6,390,eos_token:1,0,0,,,0
document-075,7,278,eos_token:1,0,0,,,0
document-075,8,332,eos_token:1,0,0,,,0
document-075,9,231,eos_token:1,0,0,,,0
document-075,10,145,eos_token:1,0,0,,,0
document-075,11,143,eos_token:1,0,0,,,0
document-075,12,183,eos_token:1,0,0,,,0
document-075,13,160,eos_token:1,0,0,,,0
document-075,14,172,eos_token:1,0,0,,,0
document-075,15,303,eos_token:1,0,0,,,0
document-076,0,65,eos_token:1,0,0,,,0
document-076,1,148,eos_token:1,0,0,,,0
document-076,2,59,eos_token:1,0,0,,,0
document-076,3,45,eos_token:1,0,0,,,0
document-076,4,60,eos_token:1,0,0,,,0
document-076,5,42,eos_token:1,0,0,,,0
document-076,6,21,eos_token:1,0,0,,,0
document-076,7,75,eos_token:1,0,0,,,0
document-076,8,127,eos_token:1,0,0,,,0
document-076,9,71,eos_token:1,0,0,,,0
document-076,10,50,eos_token:1,0,0,,,0
document-076,11,19,eos_token:1,0,0,,,0
document-076,12,29,eos_token:1,0,0,,,0
document-076,13,121,eos_token:1,0,0,,,0
document-076,14,165,eos_token:1,0,0,,,0
document-076,15,141,eos_token:1,0,0,,,0
document-077,0,124,eos_token:1,0,0,,,0
document-077,1,317,eos_token:1,0,0,,,0
document-077,2,274,eos_token:1,0,0,,,0
document-077,3,96,eos_token:1,0,0,,,0
document-077,4,187,eos_token:1,0,0,,,0
document-077,5,167,eos_token:1,0,0,,,0
document-077,6,79,eos_token:1,0,0,,,0
document-077,7,185,eos_token:1,171,1,15,185,171
document-077,8,63,eos_token:1,0,0,,,0
document-077,9,278,eos_token:1,0,0,,,0
document-077,10,525,eos_token:1,0,0,,,0
document-077,11,464,eos_token:1,0,0,,,0
document-077,12,241,eos_token:1,0,0,,,0
document-077,13,282,eos_token:1,0,0,,,0
document-077,14,198,eos_token:1,0,0,,,0
document-077,15,347,eos_token:1,0,0,,,0
document-078,0,153,eos_token:1,0,0,,,0
document-078,1,629,eos_token:1,0,0,,,0
document-078,2,233,eos_token:1,33,1,201,233,33
document-078,3,679,eos_token:1,0,0,,,0
document-078,4,544,eos_token:1,0,0,,,0
document-078,5,391,eos_token:1,0,0,,,0
document-078,6,484,eos_token:1,0,0,,,0
document-078,7,185,eos_token:1,0,0,,,0
document-078,8,309,eos_token:1,0,0,,,0
document-078,9,349,eos_token:1,0,0,,,0
document-078,10,170,eos_token:1,0,0,,,0
document-078,11,450,eos_token:1,0,0,,,0
document-078,12,217,eos_token:1,0,0,,,0
document-078,13,387,eos_token:1,0,0,,,0
document-078,14,429,eos_token:1,0,0,,,0
document-078,15,529,eos_token:1,0,0,,,0
document-079,0,236,eos_token:1,0,0,,,0
document-079,1,251,eos_token:1,0,0,,,0
document-079,2,220,eos_token:1,0,0,,,0
document-079,3,193,eos_token:1,0,0,,,0
document-079,4,216,eos_token:1,0,0,,,0
document-079,5,262,eos_token:1,0,0,,,0
document-079,6,287,eos_token:1,0,0,,,0
document-079,7,263,eos_token:1,0,0,,,0
document-079,8,224,eos_token:1,0,0,,,0
document-079,9,272,eos_token:1,0,0,,,0
document-079,10,217,eos_token:1,0,0,,,0
document-079,11,208,eos_token:1,0,0,,,0
document-079,12,320,eos_token:1,0,0,,,0
document-079,13,305,eos_token:1,0,0,,,0
document-079,14,212,eos_token:1,0,0,,,0
document-079,15,295,eos_token:1,0,0,,,0
document-080,0,537,eos_token:1,0,0,,,0
document-080,1,352,eos_token:1,0,0,,,0
document-080,2,416,eos_token:1,0,0,,,0
document-080,3,291,eos_token:1,0,0,,,0
document-080,4,157,eos_token:1,0,0,,,0
document-080,5,182,eos_token:1,0,0,,,0
document-080,6,415,eos_token:1,0,0,,,0
document-080,7,371,eos_token:1,92,1,280,371,92
document-080,8,294,eos_token:1,0,0,,,0
document-080,9,186,eos_token:1,0,0,,,0
document-080,10,213,eos_token:1,0,0,,,0
document-080,11,446,eos_token:1,0,0,,,0
document-080,12,357,eos_token:1,0,0,,,0
document-080,13,319,eos_token:1,0,0,,,0
document-080,14,337,eos_token:1,0,0,,,0
document-080,15,441,eos_token:1,0,0,,,0
document-081,0,168,eos_token:1,0,0,,,0
document-081,1,146,eos_token:1,0,0,,,0
document-081,2,114,eos_token:1,0,0,,,0
document-081,3,123,eos_token:1,0,0,,,0
document-081,4,266,eos_token:1,0,0,,,0
document-081,5,39,eos_token:1,0,0,,,0
document-081,6,206,eos_token:1,0,0,,,0
document-081,7,120,eos_token:1,0,0,,,0
document-081,8,233,eos_token:1,0,0,,,0
document-081,9,278,eos_token:1,0,0,,,0
document-081,10,111,eos_token:1,0,0,,,0
document-081,11,183,eos_token:1,0,0,,,0
document-081,12,86,eos_token:1,0,0,,,0
document-081,13,229,eos_token:1,0,0,,,0
document-081,14,149,eos_token:1,0,0,,,0
document-081,15,198,eos_token:1,0,0,,,0
document-082,0,105,eos_token:1,0,0,,,0
document-082,1,125,eos_token:1,0,0,,,0
document-082,2,181,eos_token:1,0,0,,,0
document-082,3,116,eos_token:1,0,0,,,0
document-082,4,145,eos_token:1,0,0,,,0
document-082,5,236,eos_token:1,0,0,,,0
document-082,6,64,eos_token:1,0,0,,,0
document-082,7,114,eos_token:1,0,0,,,0
document-082,8,186,eos_token:1,0,0,,,0
document-082,9,158,eos_token:1,0,0,,,0
document-082,10,219,eos_token:1,0,0,,,0
document-082,11,112,eos_token:1,0,0,,,0
document-082,12,209,eos_token:1,0,0,,,0
document-082,13,144,eos_token:1,0,0,,,0
document-082,14,172,eos_token:1,0,0,,,0
document-082,15,123,eos_token:1,0,0,,,0
document-083,0,118,eos_token:1,0,0,,,0
document-083,1,206,eos_token:1,0,0,,,0
document-083,2,393,eos_token:1,0,0,,,0
document-083,3,30,eos_token:1,0,0,,,0
document-083,4,72,eos_token:1,0,0,,,0
document-083,5,25,eos_token:1,0,0,,,0
document-083,6,155,eos_token:1,0,0,,,0
document-083,7,102,eos_token:1,0,0,,,0
document-083,8,67,eos_token:1,0,0,,,0
document-083,9,93,eos_token:1,0,0,,,0
document-083,10,202,eos_token:1,101,1,102,202,101
document-083,11,217,eos_token:1,0,0,,,0
document-083,12,350,eos_token:1,0,0,,,0
document-083,13,76,eos_token:1,0,0,,,0
document-083,14,168,eos_token:1,0,0,,,0
document-083,15,96,eos_token:1,0,0,,,0
document-084,0,292,eos_token:1,0,0,,,0
document-084,1,319,eos_token:1,18,1,302,319,18
document-084,2,158,eos_token:1,0,0,,,0
document-084,3,182,eos_token:1,0,0,,,0
document-084,4,157,eos_token:1,0,0,,,0
document-084,5,304,eos_token:1,0,0,,,0
document-084,6,102,eos_token:1,0,0,,,0
document-084,7,303,eos_token:1,0,0,,,0
document-084,8,383,eos_token:1,0,0,,,0
document-084,9,301,eos_token:1,0,0,,,0
document-084,10,260,eos_token:1,0,0,,,0
document-084,11,421,eos_token:1,0,0,,,0
document-084,12,218,eos_token:1,0,0,,,0
document-084,13,179,eos_token:1,0,0,,,0
document-084,14,268,eos_token:1,0,0,,,0
document-084,15,256,eos_token:1,0,0,,,0
document-085,0,303,eos_token:1,0,0,,,0
document-085,1,461,eos_token:1,0,0,,,0
document-085,2,267,eos_token:1,0,0,,,0
document-085,3,588,eos_token:1,0,0,,,0
document-085,4,430,eos_token:1,0,0,,,0
document-085,5,258,eos_token:1,0,0,,,0
document-085,6,347,eos_token:1,0,0,,,0
document-085,7,270,eos_token:1,0,0,,,0
document-085,8,395,eos_token:1,0,0,,,0
document-085,9,348,eos_token:1,0,0,,,0
document-085,10,246,eos_token:1,0,0,,,0
document-085,11,418,eos_token:1,0,0,,,0
document-085,12,360,eos_token:1,0,0,,,0
document-085,13,427,eos_token:1,0,0,,,0
document-085,14,559,eos_token:1,0,0,,,0
document-085,15,363,eos_token:1,0,0,,,0
document-086,0,373,eos_token:1,157,1,217,373,157
document-086,1,85,eos_token:1,0,0,,,0
document-086,2,193,eos_token:1,0,0,,,0
document-086,3,304,eos_token:1,0,0,,,0
document-086,4,379,eos_token:1,0,0,,,0
document-086,5,356,eos_token:1,0,0,,,0
document-086,6,222,eos_token:1,0,0,,,0
document-086,7,137,eos_token:1,0,0,,,0
document-086,8,261,eos_token:1,0,0,,,0
document-086,9,185,eos_token:1,0,0,,,0
document-086,10,98,eos_token:1,0,0,,,0
document-086,11,162,eos_token:1,0,0,,,0
document-086,12,260,eos_token:1,0,0,,,0
document-086,13,248,eos_token:1,0,0,,,0
document-086,14,240,eos_token:1,0,0,,,0
document-086,15,277,eos_token:1,0,0,,,0
document-087,0,151,eos_token:1,0,0,,,0
document-087,1,109,eos_token:1,0,0,,,0
document-087,2,56,eos_token:1,0,0,,,0
document-087,3,254,eos_token:1,0,0,,,0
document-087,4,228,eos_token:1,0,0,,,0
document-087,5,107,eos_token:1,0,0,,,0
document-087,6,126,eos_token:1,0,0,,,0
document-087,7,82,eos_token:1,0,0,,,0
document-087,8,149,eos_token:1,0,0,,,0
document-087,9,248,eos_token:1,0,0,,,0
document-087,10,192,eos_token:1,0,0,,,0
document-087,11,65,eos_token:1,0,0,,,0
document-087,12,122,eos_token:1,0,0,,,0
document-087,13,87,eos_token:1,16,1,72,87,16
document-087,14,130,eos_token:1,0,0,,,0
document-087,15,170,eos_token:1,0,0,,,0
document-088,0,56,eos_token:1,0,0,,,0
document-088,1,126,eos_token:1,0,0,,,0
document-088,2,156,eos_token:1,0,0,,,0
document-088,3,36,eos_token:1,0,0,,,0
document-088,4,116,eos_token:1,0,0,,,0
document-088,5,108,eos_token:1,0,0,,,0
document-088,6,284,eos_token:1,0,0,,,0
document-088,7,192,eos_token:1,0,0,,,0
document-088,8,189,eos_token:1,0,0,,,0
document-088,9,27,eos_token:1,0,0,,,0
document-088,10,262,eos_token:1,0,0,,,0
document-088,11,76,eos_token:1,0,0,,,0
document-088,12,50,eos_token:1,0,0,,,0
document-088,13,149,eos_token:1,0,0,,,0
document-088,14,187,eos_token:1,0,0,,,0
document-088,15,62,eos_token:1,0,0,,,0
document-089,0,59,eos_token:1,0,0,,,0
document-089,1,321,eos_token:1,0,0,,,0
document-089,2,174,eos_token:1,0,0,,,0
document-089,3,149,eos_token:1,0,0,,,0
document-089,4,210,eos_token:1,0,0,,,0
document-089,5,265,eos_token:1,0,0,,,0
document-089,6,163,eos_token:1,0,0,,,0
document-089,7,179,eos_token:1,0,0,,,0
document-089,8,31,eos_token:1,0,0,,,0
document-089,9,50,eos_token:1,0,0,,,0
document-089,10,129,eos_token:1,0,0,,,0
document-089,11,74,eos_token:1,0,0,,,0
document-089,12,118,eos_token:1,0,0,,,0
document-089,13,179,eos_token:1,0,0,,,0
document-089,14,15,eos_token:1,0,0,,,0
document-089,15,96,eos_token:1,0,0,,,0
document-090,0,93,eos_token:1,0,0,,,0
document-090,1,24,eos_token:1,0,0,,,0
document-090,2,92,eos_token:1,0,0,,,0
document-090,3,39,eos_token:1,0,0,,,0
document-090,4,166,eos_token:1,0,0,,,0
document-090,5,101,eos_token:1,0,0,,,0
document-090,6,127,eos_token:1,0,0,,,0
document-090,7,187,eos_token:1,0,0,,,0
document-090,8,31,eos_token:1,0,0,,,0
document-090,9,79,eos_token:1,0,0,,,0
document-090,10,191,eos_token:1,0,0,,,0
document-090,11,71,eos_token:1,0,0,,,0
document-090,12,100,eos_token:1,0,0,,,0
document-090,13,247,eos_token:1,0,0,,,0
document-090,14,31,eos_token:1,0,0,,,0
document-090,15,114,eos_token:1,0,0,,,0
document-091,0,187,eos_token:1,0,0,,,0
document-091,1,275,eos_token:1,0,0,,,0
document-091,2,341,eos_token:1,0,0,,,0
document-091,3,98,eos_token:1,0,0,,,0
document-091,4,257,eos_token:1,0,0,,,0
document-091,5,323,eos_token:1,0,0,,,0
document-091,6,251,eos_token:1,0,0,,,0
document-091,7,237,eos_token:1,0,0,,,0
document-091,8,249,eos_token:1,0,0,,,0
document-091,9,206,eos_token:1,0,0,,,0
document-091,10,217,eos_token:1,19,1,199,217,19
document-091,11,250,eos_token:1,0,0,,,0
document-091,12,401,eos_token:1,0,0,,,0
document-091,13,227,eos_token:1,0,0,,,0
document-091,14,295,eos_token:1,0,0,,,0
document-091,15,166,eos_token:1,0,0,,,0
document-092,0,421,eos_token:1,0,0,,,0
document-092,1,537,eos_token:1,0,0,,,0
document-092,2,427,eos_token:1,0,0,,,0
document-092,3,592,eos_token:1,0,0,,,0
document-092,4,367,eos_token:1,0,0,,,0
document-092,5,122,eos_token:1,0,0,,,0
document-092,6,434,eos_token:1,0,0,,,0
document-092,7,106,eos_token:1,0,0,,,0
document-092,8,417,eos_token:1,0,0,,,0
document-092,9,440,eos_token:1,0,0,,,0
document-092,10,61,eos_token:1,0,0,,,0
document-092,11,48,eos_token:1,0,0,,,0
document-092,12,200,eos_token:1,0,0,,,0
document-092,13,391,eos_token:1,0,0,,,0
document-092,14,401,eos_token:1,0,0,,,0
document-092,15,312,eos_token:1,0,0,,,0
document-093,0,216,eos_token:1,0,0,,,0
document-093,1,247,eos_token:1,191,1,57,247,191
document-093,2,419,eos_token:1,0,0,,,0
document-093,3,351,eos_token:1,284,1,68,351,284
document-093,4,237,eos_token:1,0,0,,,0
document-093,5,288,eos_token:1,0,0,,,0
document-093,6,241,eos_token:1,0,0,,,0
document-093,7,209,eos_token:1,130,1,80,209,130
document-093,8,342,eos_token:1,274,1,69,342,274
document-093,9,377,eos_token:1,290,1,88,377,290
document-093,10,295,eos_token:1,0,0,,,0
document-093,11,281,eos_token:1,198,1,84,281,198
document-093,12,131,eos_token:1,129,1,3,131,129
document-093,13,327,eos_token:1,134,1,194,327,134
document-093,14,100,eos_token:1,0,0,,,0
document-093,15,299,eos_token:1,0,0,,,0
