context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-019,128,16,15,1,8,7,53.333333333333336,30.116980025498396,75.19046463426261
document-019,256,16,15,1,4,11,26.666666666666668,10.897453325692375,51.950434055980566
document-019,512,16,14,2,3,11,21.428571428571427,7.571386712693185,47.589230586600294
document-019,1024,16,11,5,0,11,0.0,0.0,25.88329669680317
document-019,2048,16,7,9,0,7,0.0,5.551115123125783e-15,35.433043506668746
document-020,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-020,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-020,128,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-020,256,16,16,0,5,11,31.25,14.164643854782039,55.59564416525933
document-020,512,16,14,2,2,12,14.285714285714286,4.009392127146497,39.941379496970356
document-020,1024,16,11,5,0,11,0.0,0.0,25.88329669680317
document-020,2048,16,5,11,0,5,0.0,0.0,43.44824647831748
document-021,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-021,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-021,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-021,256,16,15,1,8,7,53.333333333333336,30.116980025498396,75.19046463426261
document-021,512,16,12,4,4,8,33.333333333333336,13.812009109121314,60.93779111272004
document-021,1024,16,8,8,0,8,0.0,0.0,32.440756488388026
document-021,2048,16,4,12,0,4,0.0,0.0,48.98908364545973
document-022,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-022,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-022,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-022,256,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-022,512,16,16,0,7,9,43.75,23.098652405492352,66.82144360118811
document-022,1024,16,16,0,2,14,12.5,3.497748774324047,36.02282726575869
document-022,2048,16,13,3,0,13,0.0,0.0,22.80953723541984
document-023,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-023,64,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-023,128,16,16,0,7,9,43.75,23.098652405492352,66.82144360118811
document-023,256,16,16,0,6,10,37.5,18.481232558863635,61.358959454497274
document-023,512,16,16,0,1,15,6.25,1.1119344764642518,28.328737570298944
document-023,1024,16,15,1,0,15,0.0,0.0,20.388330103584863
document-023,2048,16,14,2,0,14,0.0,1.3877787807814457e-15,21.531080273763582
document-024,32,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-024,64,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-024,128,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
document-024,256,16,15,1,9,6,60.0,35.7468301206246,80.17550385865842
document-024,512,16,13,3,3,10,23.076923076923077,8.179528718498569,50.256375946727495
document-024,1024,16,9,7,1,8,11.11111111111111,1.9890887638544907,43.4999705576656
document-024,2048,16,6,10,0,6,0.0,2.7755575615628914e-15,39.033428790216526
document-025,32,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-025,64,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-025,128,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-025,256,16,16,0,5,11,31.25,14.164643854782039,55.59564416525933
