context_id,sample_index,generated_tokens,termination,noncanonical_prefixes,segment_count,first_segment_start,last_segment_end,longest_segment
document-095,0,1431,eos_token:0,979,1,453,1431,979
document-095,1,511,eos_token:0,327,1,185,511,327
document-095,2,2048,max_length,1801,3,156,2048,1799
document-095,3,2048,max_length,1079,1,970,2048,1079
document-095,4,2048,max_length,1724,1,325,2048,1724
document-095,5,2048,max_length,1323,1,726,2048,1323
document-095,6,2048,max_length,1955,1,94,2048,1955
document-095,7,2048,max_length,1581,1,468,2048,1581
document-095,8,2048,max_length,1806,1,243,2048,1806
document-095,9,2048,max_length,1959,1,90,2048,1959
document-095,10,2048,max_length,2012,1,37,2048,2012
document-095,11,952,eos_token:0,710,1,243,952,710
document-095,12,2048,max_length,287,5,896,2048,283
document-095,13,2048,max_length,1922,1,127,2048,1922
document-095,14,2048,max_length,1338,1,711,2048,1338
document-095,15,2048,max_length,1947,1,102,2048,1947
document-096,0,2048,max_length,1307,1,742,2048,1307
document-096,1,1711,eos_token:0,1202,1,510,1711,1202
document-096,2,2048,max_length,1404,1,645,2048,1404
document-096,3,2048,max_length,2026,1,23,2048,2026
document-096,4,2048,max_length,2024,1,25,2048,2024
document-096,5,2048,max_length,1873,1,176,2048,1873
document-096,6,1819,eos_token:0,1726,1,94,1819,1726
document-096,7,2048,max_length,1761,1,288,2048,1761
document-096,8,2048,max_length,1934,1,115,2048,1934
document-096,9,2048,max_length,1908,1,141,2048,1908
document-096,10,2048,max_length,1829,1,220,2048,1829
document-096,11,2048,max_length,1125,1,924,2048,1125
document-096,12,2048,max_length,2016,1,33,2048,2016
document-096,13,1147,eos_token:0,770,1,378,1147,770
document-096,14,2048,max_length,817,1,1232,2048,817
document-096,15,1592,eos_token:0,1178,2,100,1592,1177
document-097,0,2048,max_length,2003,1,46,2048,2003
document-097,1,626,eos_token:0,384,1,243,626,384
document-097,2,2048,max_length,1740,2,37,2048,1739
document-097,3,2048,max_length,1870,1,179,2048,1870
document-097,4,431,eos_token:0,283,3,81,431,281
document-097,5,1974,eos_token:0,625,4,245,1974,622
document-097,6,1604,eos_token:0,1461,1,144,1604,1461
document-097,7,1764,eos_token:0,1672,2,89,1764,1671
document-097,8,1709,eos_token:0,1281,1,429,1709,1281
document-097,9,2048,max_length,1799,1,250,2048,1799
document-097,10,2048,max_length,1481,1,568,2048,1481
document-097,11,1334,eos_token:0,1149,1,186,1334,1149
document-097,12,202,eos_token:0,90,3,87,202,88
document-097,13,2048,max_length,1194,2,817,2048,1193
document-097,14,2048,max_length,1379,3,407,2048,1377
document-097,15,2048,max_length,1770,1,279,2048,1770
document-098,0,1110,eos_token:0,916,1,195,1110,916
document-098,1,2048,max_length,2044,1,5,2048,2044
document-098,2,2048,max_length,1528,1,521,2048,1528
document-098,3,2048,max_length,1853,1,196,2048,1853
document-098,4,2048,max_length,1683,1,366,2048,1683
document-098,5,674,eos_token:0,656,1,19,674,656
document-098,6,179,eos_token:0,0,0,,,0
document-098,7,604,eos_token:0,2,2,309,338,1
document-098,8,2048,max_length,1781,1,268,2048,1781
document-098,9,2048,max_length,1803,4,156,2048,1800
document-098,10,1206,eos_token:0,1168,1,39,1206,1168
document-098,11,2048,max_length,1487,1,562,2048,1487
document-098,12,2048,max_length,1520,1,529,2048,1520
document-098,13,148,eos_token:0,0,0,,,0
document-098,14,1912,eos_token:0,1382,2,448,1912,1381
document-098,15,2048,max_length,1343,2,113,2048,1342
document-099,0,1377,eos_token:0,954,1,424,1377,954
document-099,1,2048,max_length,1336,1,713,2048,1336
document-099,2,2048,max_length,1916,1,133,2048,1916
document-099,3,1471,eos_token:0,1332,1,140,1471,1332
document-099,4,2048,max_length,1486,3,187,2048,1484
document-099,5,297,eos_token:0,2,2,276,279,1
document-099,6,2048,max_length,1641,1,408,2048,1641
document-099,7,1337,eos_token:0,3,3,1285,1326,1
document-099,8,2048,max_length,1638,1,411,2048,1638
document-099,9,1980,eos_token:0,1642,1,339,1980,1642
document-099,10,2048,max_length,1837,1,212,2048,1837
document-099,11,2048,max_length,1665,2,280,2048,1664
document-099,12,2048,max_length,2008,1,41,2048,2008
document-099,13,487,eos_token:0,242,1,246,487,242
document-099,14,2048,max_length,1375,1,674,2048,1375
document-099,15,2048,max_length,1354,1,695,2048,1354
document-100,0,2048,max_length,516,1,1533,2048,516
document-100,1,2013,eos_token:0,1508,2,187,2013,1507
document-100,2,2048,max_length,1265,4,33,2048,1262
document-100,3,2048,max_length,1784,1,265,2048,1784
document-100,4,2048,max_length,1355,1,694,2048,1355
document-100,5,2048,max_length,1647,3,376,2048,1645
document-100,6,2048,max_length,1669,1,380,2048,1669
document-100,7,503,eos_token:0,315,1,189,503,315
document-100,8,2048,max_length,1297,1,752,2048,1297
document-100,9,2048,max_length,1562,1,487,2048,1562
document-100,10,2048,max_length,1289,1,760,2048,1289
document-100,11,2048,max_length,7,7,65,1722,1
document-100,12,1175,eos_token:0,975,1,201,1175,975
document-100,13,1391,eos_token:0,1362,1,30,1391,1362
document-100,14,1655,eos_token:0,1469,1,187,1655,1469
document-100,15,2048,max_length,1731,1,318,2048,1731
