context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
unconditional,32,64,64,0,56,8,87.5,77.22543817887005,93.52775733666955
unconditional,64,64,61,3,52,9,85.24590163934427,74.2767647052789,92.03883149206723
unconditional,128,64,57,7,42,15,73.6842105263158,61.02342073651618,83.35421340202693
unconditional,256,64,43,21,23,20,53.48837209302326,38.91564047231397,67.48894229587816
unconditional,512,64,32,32,14,18,43.75,28.16533111504036,60.67440886314801
unconditional,1024,64,19,45,3,16,15.789473684210526,5.520471638534142,37.565475270329074
unconditional,2048,64,13,51,1,12,7.6923076923076925,1.3710421242556587,33.31395092109959
