context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-019,512,16,15,1,10,5,66.66666666666667,41.71354773851977,84.82367556028527
document-019,1024,16,10,6,3,7,30.0,10.7791267406301,60.322185253885465
document-019,2048,16,4,12,0,4,0.0,0.0,48.98908364545973
document-020,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-020,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-020,128,16,15,1,15,0,100.0,79.61166989641515,100.0
document-020,256,16,14,2,13,1,92.85714285714286,68.5312955758489,98.72777847521093
document-020,512,16,12,4,9,3,75.0,46.769466506643425,91.10583316059453
document-020,1024,16,6,10,5,1,83.33333333333333,43.64971778135299,96.99466302516934
document-020,2048,16,1,15,0,1,0.0,0.0,79.34506856227625
document-021,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-021,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-021,128,16,15,1,15,0,100.0,79.61166989641515,100.0
document-021,256,16,13,3,12,1,92.3076923076923,66.68604907890041,98.62895787574435
document-021,512,16,13,3,10,3,76.92307692307692,49.7436240532725,91.82047128150143
document-021,1024,16,3,13,2,1,66.66666666666667,20.76596008020477,93.85080552796038
document-021,2048,16,1,15,0,1,0.0,0.0,79.34506856227625
document-022,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-022,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-022,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-022,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-022,512,16,16,0,16,0,100.0,80.63923194655636,100.0
document-022,1024,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-022,2048,16,14,2,11,3,78.57142857142857,52.410769413399706,92.42861328730683
document-023,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-023,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-023,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-023,256,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-023,512,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-023,1024,16,14,2,10,4,71.42857142857143,45.350915670106815,88.27862135542308
